Date;EndTime;artistName;trackName;msPlayed;Language;hours ;minutes
09.07.2022;11:54:00;Agar Agar;Trouble;219594;en;0,060998333;3,6599
09.07.2022;11:58:00;NAVVI;Simpatico;209333;it;0,058148056;3,488883333
09.07.2022;12:01:00;Nuclear Daisies;Heaven in Your Head;194181;en;0,053939167;3,23635
09.07.2022;12:05:00;M!R!M;Post Fight;239065;en;0,066406944;3,984416667
09.07.2022;12:08:00;R. Missing;Deeper Holes;174011;en;0,048336389;2,900183333
09.07.2022;12:13:00;Seasurfer;Drifting - Stereoskop Remix;344000;en;0,095555556;5,733333333
09.07.2022;12:17:00;Pastel Ghost;Clouds;247000;en;0,068611111;4,116666667
09.07.2022;12:21:00;Patriarchy;Suffer;222229;en;0,061730278;3,703816667
09.07.2022;12:25:00;Paradis Artificiel;Tell Me When It's Over;232882;en;0,064689444;3,881366667
09.07.2022;12:28:00;Pictureplane;Burning Chrome;184226;en;0,051173889;3,070433333
09.07.2022;12:31:00;Urban Heat;Have You Ever?;195000;en;0,054166667;3,25
09.07.2022;12:34:00;Prince Innocence;Noches;193250;es;0,053680556;3,220833333
09.07.2022;12:38:00;White Flowers;This is Not;229534;en;0,063759444;3,825566667
09.07.2022;12:43:00;Mareux;Roses;275124;en;0,076423333;4,5854
09.07.2022;12:45:00;VTSS;Make You Scream;163909;en;0,045530278;2,731816667
09.07.2022;12:49:00;LEATHERS;Phantom Heart;238153;en;0,066153611;3,969216667
09.07.2022;12:52:00;Jimmy Whoo;Devil In My Heart;182786;en;0,050773889;3,046433333
09.07.2022;12:58:00;M!R!M;Faultless Pitch;331232;en;0,092008889;5,520533333
09.07.2022;13:02:00;Farah;You Make Me Wanna Die;244813;en;0,068003611;4,080216667
09.07.2022;13:04:00;Neggy Gemmy;Beep Beep;157604;en;0,043778889;2,626733333
09.07.2022;13:08:00;Purient;WBWU;199000;en;0,055277778;3,316666667
09.07.2022;13:12:00;Nouvelle Ph?nom?ne;Stay with Me;259360;en;0,072044444;4,322666667
09.07.2022;13:16:00;Computerbandit;Lose Control;246746;en;0,068540556;4,112433333
09.07.2022;13:19:00;Ritualz;NUMB;186750;en;0,051875;3,1125
09.07.2022;13:20:00;Vida;P.A.I.N.;77456;en;0,021515556;1,290933333
09.07.2022;13:23:00;Kitty;Baby Pink;167274;en;0,046465;2,7879
09.07.2022;13:26:00;Ginger Taylor;Yuppie;171954;en;0,047765;2,8659
09.07.2022;13:29:00;Charles;I Know You Love Me, But Do You Think of Me, Romantically;175354;en;0,048709444;2,922566667
09.07.2022;13:32:00;Coco & Clair Clair;Crushcrushcrush;176640;en;0,049066667;2,944
09.07.2022;13:33:00;Yves Tumor;Romanticist;106102;en;0,029472778;1,768366667
09.07.2022;13:37:00;Vida;redlights;213024;sv;0,059173333;3,5504
09.07.2022;13:41:00;Perturbator;Excess;277374;en;0,077048333;4,6229
09.07.2022;13:43:00;CFCF;Punksong;93076;jv;0,025854444;1,551266667
09.07.2022;13:47:00;Pearly Drops;Forester;235250;en;0,065347222;3,920833333
09.07.2022;13:50:00;Pastel Ghost;Dark Beach;222000;en;0,061666667;3,7
09.07.2022;13:55:00;The KVB;Always Then;251376;en;0,069826667;4,1896
09.07.2022;13:58:00;Avalon;Deadbeat Boy;224500;en;0,062361111;3,741666667
09.07.2022;14:02:00;Sights & Sounds;Caught Up;209775;en;0,058270833;3,49625
09.07.2022;14:06:00;Club Intl;Ride (Feat. Desire);242689;en;0,067413611;4,044816667
09.07.2022;14:08:00;CFCF;Indiesong;153157;en;0,042543611;2,552616667
09.07.2022;14:11:00;Discovery Zone;Fall Apart;191432;en;0,053175556;3,190533333
09.07.2022;14:13:00;Charles;Impudent Hussy;126000;en;0,035;2,1
09.07.2022;14:16:00;Eyas;Circling;14698;en;0,004082778;0,244966667
09.07.2022;14:16:00;Elita;Sour Switchblade;135308;en;0,037585556;2,255133333
09.07.2022;14:20:00;Samuel Organ;Kindness;273000;en;0,075833333;4,55
09.07.2022;14:24:00;Sunken;Show Me Your Mind;213236;en;0,059232222;3,553933333
09.07.2022;14:27:00;Pearly Drops;Make Water;190285;en;0,052856944;3,171416667
09.07.2022;14:32:00;Charles;Your Girls 1996;296000;en;0,082222222;4,933333333
09.07.2022;14:36:00;Small Black;Duplex;232720;en;0,064644444;3,878666667
09.07.2022;14:40:00;Vida;Day Dreams;262838;en;0,073010556;4,380633333
09.07.2022;14:42:00;Okay Kaya;Mother Nature's Bitch;93737;en;0,026038056;1,562283333
09.07.2022;14:46:00;Night Tapes;Humans;251690;en;0,069913889;4,194833333
09.07.2022;15:09:00;Pianoboy;Кохання;952;uk;0,000264444;0,015866667
09.07.2022;15:09:00;Harsh Symmetry;Mirror Twin;70308;en;0,01953;1,1718
09.07.2022;15:13:00;FAKASUTRA;Кохатися;186481;uk;0,051800278;3,108016667
09.07.2022;15:13:00;KOLA;Чи разом?;15209;uk;0,004224722;0,253483333
09.07.2022;15:16:00;FAKASUTRA;Кохатися;186481;uk;0,051800278;3,108016667
09.07.2022;15:16:00;KOLA;Чи разом?;22709;uk;0,006308056;0,378483333
09.07.2022;15:17:00;LAUD;2 дні;928;uk;0,000257778;0,015466667
09.07.2022;15:21:00;Yuko;Bliad - Hrushka;253000;und;0,070277778;4,216666667
09.07.2022;15:23:00;To Eternity;Несмачний Мед;129509;uk;0,035974722;2,158483333
09.07.2022;15:26:00;Fuckasutra;Мажет;0;ky;0;0
09.07.2022;15:26:00;Epolets;Зраджуй;216679;uk;0,060188611;3,611316667
09.07.2022;15:29:00;ba.latskii;Ти так мало говориш;152608;uk;0,042391111;2,543466667
09.07.2022;15:32:00;Wellboy;Вишнi;183218;uk;0,050893889;3,053633333
09.07.2022;15:35:00;MamaRika;Prolisky;180200;und;0,050055556;3,003333333
09.07.2022;15:37:00;Pakkitka;Зорі - твої очі;117340;uk;0,032594444;1,955666667
09.07.2022;15:39:00;To Eternity;Confused;133520;en;0,037088889;2,225333333
09.07.2022;15:39:00;Fuckasutra;Religion;25233;en;0,007009167;0,42055
09.07.2022;15:40:00;Echteliebe;Кончена;40007;ru;0,011113056;0,666783333
09.07.2022;15:44:00;Pianoboy;Вітчизна;249750;uk;0,069375;4,1625
09.07.2022;15:45:00;Bahroma;На rлубине;39337;sr;0,010926944;0,655616667
09.07.2022;15:48:00;Pakkitka;В п'янім танці;175500;uk;0,04875;2,925
09.07.2022;15:48:00;Fuckasutra;Спорно;9444;sr;0,002623333;0,1574
09.07.2022;15:51:00;Sad Novelist;Наосліп;189360;uk;0,0526;3,156
09.07.2022;15:54:00;the feels;Shame;172486;en;0,047912778;2,874766667
09.07.2022;15:58:00;Wellboy;Красивіше людей;197647;uk;0,054901944;3,294116667
09.07.2022;15:59:00;Nockonsep;Reality Check;106426;en;0,029562778;1,773766667
09.07.2022;17:32:00;WILLOW;Time Machine;1021;en;0,000283611;0,017016667
09.07.2022;17:32:00;Destiny's Child;Bills, Bills, Bills;3831;en;0,001064167;0,06385
09.07.2022;17:32:00;Lennon Stella;Pretty Boy;10278;en;0,002855;0,1713
09.07.2022;17:32:00;Lady Gaga;Replay;1857;en;0,000515833;0,03095
09.07.2022;17:32:00;Kali Uchis;fue mejor (feat. SZA);3690;es;0,001025;0,0615
09.07.2022;17:32:00;Kali Uchis;telepat?a;2832;ru;0,000786667;0,0472
09.07.2022;17:33:00;Disclosure;Latch;6757;en;0,001876944;0,112616667
09.07.2022;17:33:00;Tommy Genesis;a woman is a god;5758;en;0,001599444;0,095966667
09.07.2022;17:33:00;The Weeknd;Earned It (Fifty Shades Of Grey);2438;en;0,000677222;0,040633333
09.07.2022;17:33:00;Ariana Grande;in my head;882;en;0,000245;0,0147
09.07.2022;17:33:00;Doja Cat;Freak;3668;en;0,001018889;0,061133333
09.07.2022;17:33:00;Justin Bieber;All That Matters;8126;en;0,002257222;0,135433333
09.07.2022;17:33:00;Charli XCX;Crash;13165;en;0,003656944;0,219416667
09.07.2022;17:33:00;Mariah Carey;Fantasy;1578;en;0,000438333;0,0263
09.07.2022;17:37:00;FAKASUTRA;Кохатися;186481;uk;0,051800278;3,108016667
09.07.2022;17:40:00;Kesha;Backstabber;186840;en;0,0519;3,114
09.07.2022;17:43:00;Katy Perry;Harleys In Hawaii;185480;en;0,051522222;3,091333333
09.07.2022;17:46:00;FAKASUTRA;Кохатися;186481;uk;0,051800278;3,108016667
09.07.2022;17:50:00;Kali Uchis;fue mejor (feat. SZA);230964;es;0,064156667;3,8494
09.07.2022;17:54:00;Destiny's Child;Bills, Bills, Bills;256026;en;0,071118333;4,2671
09.07.2022;17:57:00;Doja Cat;Woman;172626;en;0,047951667;2,8771
09.07.2022;17:59:00;Kali Uchis;telepat?a;160191;ru;0,0444975;2,66985
09.07.2022;18:04:00;Doja Cat;Freak;284480;en;0,079022222;4,741333333
09.07.2022;18:07:00;Justin Bieber;All That Matters;191173;en;0,053103611;3,186216667
09.07.2022;18:12:00;Disclosure;Latch;255631;en;0,071008611;4,260516667
09.07.2022;18:13:00;Любов Чайковська;Намалюи? Мені Ніч (1965);23219;uk;0,006449722;0,386983333
09.07.2022;18:13:00;Nockonsep;Reality Check;59907;en;0,016640833;0,99845
09.07.2022;18:14:00;Echteliebe;Не маю плану;87148;uk;0,024207778;1,452466667
09.07.2022;18:17:00;Sad Novelist;Тління;172149;uk;0,047819167;2,86915
09.07.2022;18:18:00;adm:t;вул. Фучика;71654;tt;0,019903889;1,194233333
09.07.2022;18:19:00;Coi Leray;Anxiety;10240;en;0,002844444;0,170666667
09.07.2022;18:23:00;Kilo Kish;NICE OUT;246733;en;0,068536944;4,112216667
09.07.2022;18:26:00;Alemeda;Post Nut Clarity;113239;en;0,031455278;1,887316667
09.07.2022;18:28:00;Yves Tumor;Romanticist;106102;en;0,029472778;1,768366667
09.07.2022;18:32:00;Dounia;F.ck Me Eyes;226285;en;0,062856944;3,771416667
09.07.2022;18:35:00;Avalon Lurks;Papi Chulo;199484;es;0,055412222;3,324733333
09.07.2022;18:39:00;Sans Soucis;I'm On;250197;en;0,069499167;4,16995
09.07.2022;18:43:00;The Weeknd;I Was Never There;241066;en;0,066962778;4,017766667
09.07.2022;18:47:00;Sevdaliza;Mad Woman;200930;en;0,055813889;3,348833333
09.07.2022;18:50:00;okayceci;falling on me;204000;en;0,056666667;3,4
09.07.2022;18:51:00;ABRA;NEEDSUMBODY;61629;en;0,017119167;1,02715
09.07.2022;20:19:00;Pearly Drops;Call For Help;18896;en;0,005248889;0,314933333
10.07.2022;15:35:00;Pearly Drops;Call For Help;180052;en;0,050014444;3,000866667
10.07.2022;15:39:00;The Pussycat Dolls;Don't Cha;272080;en;0,075577778;4,534666667
10.07.2022;15:42:00;Katy Perry;Harleys In Hawaii;185480;en;0,051522222;3,091333333
10.07.2022;15:45:00;Rina Sawayama;10-20-40;195472;und;0,054297778;3,257866667
10.07.2022;15:50:00;Labyrinth Ear;Shadowside;308869;kn;0,085796944;5,147816667
10.07.2022;15:54:00;Chromatics;Twist The Knife;207578;en;0,057660556;3,459633333
10.07.2022;15:57:00;Pearly Drops;Smokescreen;178105;en;0,049473611;2,968416667
10.07.2022;16:00:00;Kitty;Baby Pink;167274;en;0,046465;2,7879
10.07.2022;16:02:00;Ginger Taylor;Yuppie;171954;en;0,047765;2,8659
10.07.2022;16:06:00;Charles;I Know You Love Me, But Do You Think of Me, Romantically;175354;en;0,048709444;2,922566667
10.07.2022;16:08:00;CFCF;Punksong;93076;jv;0,025854444;1,551266667
10.07.2022;16:12:00;Pearly Drops;Forester;235249;en;0,065346944;3,920816667
10.07.2022;16:16:00;Rare DM;Naomi;240000;en;0,066666667;4
10.07.2022;16:18:00;Yves Tumor;Romanticist;106102;en;0,029472778;1,768366667
10.07.2022;16:33:00;No Swoon;Faces;232234;en;0,064509444;3,870566667
10.07.2022;16:36:00;Doja Cat;Woman;172626;en;0,047951667;2,8771
10.07.2022;16:39:00;Shakira;She Wolf;188866;en;0,052462778;3,147766667
10.07.2022;16:43:00;Charli XCX;detonate;219426;en;0,060951667;3,6571
10.07.2022;16:46:00;Doja Cat;Need to Know;210560;en;0,058488889;3,509333333
10.07.2022;16:50:00;Ariana Grande;Greedy;214906;en;0,059696111;3,581766667
10.07.2022;16:53:00;Melanie Martinez;Pity Party;204085;en;0,056690278;3,401416667
10.07.2022;16:56:00;Megan Thee Stallion;Sweetest Pie;201334;en;0,055926111;3,355566667
10.07.2022;17:00:00;Kali Uchis;Melting;208853;en;0,058014722;3,480883333
10.07.2022;17:03:00;Shakira;She Wolf;188866;en;0,052462778;3,147766667
10.07.2022;17:34:00;Nelly Furtado;Promiscuous;242293;en;0,067303611;4,038216667
10.07.2022;17:38:00;The Neighbourhood;Compass;167960;en;0,046655556;2,799333333
10.07.2022;18:19:00;Doja Cat;Streets;451534;en;0,125426111;7,525566667
10.07.2022;18:22:00;Doja Cat;Woman;172626;en;0,047951667;2,8771
10.07.2022;18:25:00;Shakira;She Wolf;188866;en;0,052462778;3,147766667
10.07.2022;18:29:00;Ariana Grande;Let Me Love You;223853;en;0,062181389;3,730883333
10.07.2022;18:32:00;Doja Cat;Addiction;208480;en;0,057911111;3,474666667
10.07.2022;18:35:00;The Neighbourhood;You Get Me So High;153000;en;0,0425;2,55
10.07.2022;18:39:00;Gwen Stefani;Luxurious;264920;en;0,073588889;4,415333333
10.07.2022;18:43:00;The Neighbourhood;Stargazing;217026;en;0,060285;3,6171
10.07.2022;18:46:00;Harry Styles;As It Was;167303;en;0,046473056;2,788383333
10.07.2022;18:50:00;The Neighbourhood;Reflections;244013;en;0,067781389;4,066883333
10.07.2022;18:53:00;WILLOW;Wait a Minute!;196520;en;0,054588889;3,275333333
10.07.2022;18:56:00;Kesha;Backstabber;186840;en;0,0519;3,114
10.07.2022;18:59:00;FKA twigs;killer;176876;en;0,049132222;2,947933333
10.07.2022;19:02:00;The Weeknd;Save Your Tears (Remix) (with Ariana Grande) - Bonus Track;157508;en;0,043752222;2,625133333
10.07.2022;19:06:00;Britney Spears;Gimme More;251240;en;0,069788889;4,187333333
10.07.2022;19:10:00;The Neighbourhood;Sweater Weather;240400;en;0,066777778;4,006666667
10.07.2022;19:14:00;Melanie Martinez;Teacher's Pet;241893;en;0,0671925;4,03155
10.07.2022;19:18:00;Lloyd;All I Need;238284;en;0,06619;3,9714
10.07.2022;19:21:00;Doja Cat;So High;201573;en;0,0559925;3,35955
10.07.2022;19:24:00;Doja Cat;Need to Know;210560;en;0,058488889;3,509333333
10.07.2022;19:30:00;Madonna;Deeper and Deeper;333466;en;0,092629444;5,557766667
10.07.2022;19:37:00;Oliver Tree;Life Goes On;161803;en;0,044945278;2,696716667
10.07.2022;19:41:00;Doja Cat;Addiction;208480;en;0,057911111;3,474666667
10.07.2022;19:44:00;Shakira;She Wolf;188866;en;0,052462778;3,147766667
10.07.2022;19:46:00;Ariana Grande;Let Me Love You;131414;en;0,036503889;2,190233333
11.07.2022;6:45:00;Ariana Grande;Let Me Love You;92286;en;0,025635;1,5381
11.07.2022;6:48:00;Doja Cat;Woman;172626;en;0,047951667;2,8771
11.07.2022;6:51:00;Doja Cat;Need to Know;210560;en;0,058488889;3,509333333
11.07.2022;6:55:00;Ariana Grande;Greedy;198644;en;0,055178889;3,310733333
11.07.2022;11:08:00;Molly Burman;Happy Things;219000;en;0,060833333;3,65
11.07.2022;11:10:00;Billie Eilish;I Didn't Change My Number;158463;en;0,0440175;2,64105
11.07.2022;11:13:00;Doja Cat;Been Like This;177373;en;0,049270278;2,956216667
11.07.2022;11:17:00;Kali Uchis;fue mejor (feat. SZA);230964;es;0,064156667;3,8494
11.07.2022;11:21:00;Ariana Grande;Let Me Love You;223853;en;0,062181389;3,730883333
11.07.2022;11:24:00;Pearl;Turnin' Tricks (feat. Alexa Demie);213971;fr;0,059436389;3,566183333
11.07.2022;11:29:00;Rendezvous At Two;Play with Me;252445;en;0,070123611;4,207416667
11.07.2022;11:32:00;Nova;Not Around;183920;en;0,051088889;3,065333333
11.07.2022;11:35:00;Senite;Medicated;188630;en;0,052397222;3,143833333
11.07.2022;11:39:00;Gwen Stefani;Luxurious;264920;en;0,073588889;4,415333333
11.07.2022;11:42:00;N?poles;Know My Place;163500;en;0,045416667;2,725
11.07.2022;11:45:00;Azee;Fahrenheit;181565;en;0,050434722;3,026083333
11.07.2022;11:49:00;Lloyd;All I Need;238284;en;0,06619;3,9714
11.07.2022;11:52:00;Wafia;Heartburn;206458;en;0,057349444;3,440966667
11.07.2022;11:55:00;Ariana Grande;just like magic;149900;en;0,041638889;2,498333333
11.07.2022;11:57:00;OGECHIMUSIC;Chasing You;166228;en;0,046174444;2,770466667
11.07.2022;11:59:00;EC?F;Pictures;117928;en;0,032757778;1,965466667
11.07.2022;17:08:00;EC?F;Pictures;80960;en;0,022488889;1,349333333
11.07.2022;17:11:00;N i G H T S;Basic;210000;en;0,058333333;3,5
11.07.2022;17:14:00;Melanie Martinez;Teacher's Pet;194635;en;0,054065278;3,243916667
11.07.2022;17:17:00;D'african;I Fucking Lust You;164333;en;0,045648056;2,738883333
11.07.2022;17:20:00;Slayyyter;Mine;159013;en;0,044170278;2,650216667
11.07.2022;17:22:00;Ariana Grande;God is a woman;169029;en;0,0469525;2,81715
11.07.2022;17:42:00;thuy;figured u out;192000;en;0,053333333;3,2
11.07.2022;17:46:00;Divine;You That I Want;237612;en;0,066003333;3,9602
11.07.2022;17:57:00;Melanie Martinez;Pity Party;136952;en;0,038042222;2,282533333
11.07.2022;18:00:00;Katy Perry;Harleys In Hawaii;185480;en;0,051522222;3,091333333
11.07.2022;18:04:00;Azee;Sexual Healing;194666;en;0,054073889;3,244433333
11.07.2022;18:06:00;Ariana Grande;test drive;122174;en;0,033937222;2,036233333
11.07.2022;18:14:00;MusicMafia;Bloodstain Shirt;99788;en;0,027718889;1,663133333
11.07.2022;18:17:00;Amelia Moore;sweet and sour;178170;en;0,049491667;2,9695
11.07.2022;18:20:00;thuy;chances;167312;en;0,046475556;2,788533333
11.07.2022;18:24:00;Kali Uchis;fue mejor (feat. SZA);230964;es;0,064156667;3,8494
11.07.2022;18:28:00;Ariana Grande;Dangerous Woman;235946;en;0,065540556;3,932433333
11.07.2022;18:31:00;B. Smyth;Might Cuff U;202833;en;0,0563425;3,38055
11.07.2022;18:33:00;Teyana Taylor;Bare Wit Me;128652;en;0,035736667;2,1442
11.07.2022;18:33:00;Trap Thug Family;Star (feat. Lil Wayne & Nicky Minaj);19145;en;0,005318056;0,319083333
11.07.2022;18:34:00;Labrinth;Formula;3482;en;0,000967222;0,058033333
11.07.2022;18:36:00;Devvon Terrell;#Wcw (Remix);150588;en;0,04183;2,5098
11.07.2022;18:40:00;Johnny Rain;...fuck;229694;en;0,063803889;3,828233333
11.07.2022;18:43:00;Ariana Grande;Greedy;214906;en;0,059696111;3,581766667
11.07.2022;18:46:00;XXKATUSJINSUX;STREETSX VACATION BIBLE SCHOOL;168976;en;0,046937778;2,816266667
11.07.2022;19:07:00;XXKATUSJINSUX;STREETSX VACATION BIBLE SCHOOL;103285;en;0,028690278;1,721416667
11.07.2022;19:12:00;Ayzha;Before I Die/Play No Games;264612;en;0,073503333;4,4102
11.07.2022;19:14:00;Chloe x Halle;80/20;168401;und;0,046778056;2,806683333
11.07.2022;19:17:00;thuy;in my bag;144396;en;0,04011;2,4066
11.07.2022;19:19:00;Anjelihs;5 a.M in Lawrence;161673;en;0,044909167;2,69455
11.07.2022;19:22:00;Ariana Grande;positions;172324;en;0,047867778;2,872066667
11.07.2022;19:29:00;Rendezvous At Two;F*ck Me & Feed Me;208413;en;0,0578925;3,47355
11.07.2022;19:33:00;Chase Atlantic;Consume (feat. Goon Des Garcons);267920;fr;0,074422222;4,465333333
11.07.2022;19:36:00;Kaash Paige;Love Songs - Bonus;148640;en;0,041288889;2,477333333
11.07.2022;19:40:00;Hey Violet;Guys My Age;219919;en;0,061088611;3,665316667
11.07.2022;19:44:00;SZA;Garden (Say It Like Dat);208399;en;0,057888611;3,473316667
11.07.2022;19:47:00;Ariana Grande;pov;201882;hmn;0,056078333;3,3647
11.07.2022;19:50:00;Almondmilkhunni;damnboy;163853;en;0,045514722;2,730883333
12.07.2022;10:13:00;Tame Impala;One More Hour;253182;en;0,070328333;4,2197
12.07.2022;10:16:00;Pearly Drops;Smokescreen;178105;en;0,049473611;2,968416667
12.07.2022;10:17:00;Chase Atlantic;DEVILISH;25392;en;0,007053333;0,4232
12.07.2022;10:19:00;Pearly Drops;Bloom For Me;147441;en;0,040955833;2,45735
12.07.2022;10:23:00;Divine;You That I Want;237612;en;0,066003333;3,9602
12.07.2022;10:26:00;Labyrinth Ear;Lithium;207986;en;0,057773889;3,466433333
12.07.2022;10:29:00;Labyrinth Ear;Navy Light;187506;en;0,052085;3,1251
12.07.2022;10:33:00;Pearly Drops;Get Well;196077;en;0,054465833;3,26795
12.07.2022;10:37:00;Pearly Drops;Winter;252272;en;0,070075556;4,204533333
12.07.2022;10:41:00;Labyrinth Ear;Invisible;249896;en;0,069415556;4,164933333
12.07.2022;10:45:00;Rendezvous At Two;Play with Me;252445;en;0,070123611;4,207416667
12.07.2022;10:48:00;Ginger Taylor;Yuppie;171954;en;0,047765;2,8659
12.07.2022;10:52:00;Charles;The Courtesy Bath;235648;en;0,065457778;3,927466667
12.07.2022;10:54:00;Kitty;Baby Pink;167274;en;0,046465;2,7879
12.07.2022;10:58:00;Pearly Drops;Call For Help;198967;en;0,055268611;3,316116667
12.07.2022;11:02:00;Glows;Tropic;274933;en;0,076370278;4,582216667
12.07.2022;11:04:00;Labrinth;Formula;91869;en;0,025519167;1,53115
12.07.2022;11:08:00;Amiture;Touch;226870;en;0,063019444;3,781166667
12.07.2022;13:34:00;Sassy 009;Blue Racecar;212333;en;0,058981389;3,538883333
12.07.2022;13:37:00;PBDY;This State of Mine (Mind);200526;en;0,055701667;3,3421
12.07.2022;13:40:00;Charles;I Know You Love Me, But Do You Think of Me, Romantically;175354;en;0,048709444;2,922566667
12.07.2022;13:43:00;Pearly Drops;Smokescreen;178105;en;0,049473611;2,968416667
12.07.2022;13:46:00;Blue Hawaii;I Felt Love;192001;en;0,053333611;3,200016667
12.07.2022;13:50:00;James K;Ultra Facial!;227516;en;0,063198889;3,791933333
12.07.2022;13:54:00;Japanese Heart Software;Passenger;269333;en;0,074814722;4,488883333
12.07.2022;13:57:00;Bearface;Taste My Sad;166000;en;0,046111111;2,766666667
